modalidad_trabajo,genero,canal_reclutamiento,estado_civil,id_colaborador,id_ultimo_jefe,seniority,distancia_oficina,dias_baja_salud,permanencia_promedio,salario,performance_score,psi_score,abandono_6meses,edad_ingreso
Presencial,Mujer,Portal Web,Viudo,100665.0,102129.0,1.0,3.0,3.0,16.0,694180.0,91.0,75.0,1.0,53.0
Presencial,Mujer,Portal Web,Viudo,100072.0,102101.0,1.0,4.0,0.0,14.0,699577.0,91.0,72.0,1.0,50.0
Presencial,Hombre,Linkedin,Casado,100713.0,102054.0,1.0,3.0,1.0,9.0,699169.0,91.0,74.0,0.0,45.0
Presencial,Mujer,Portal Web,Viudo,101181.0,102028.0,1.0,6.0,2.0,8.0,701137.0,91.0,77.0,0.0,43.0
Presencial,Hombre,Referidos,Viudo,101554.0,102014.0,1.0,2.0,2.0,17.0,735358.0,91.0,83.0,0.0,45.0
Presencial,Hombre,Portal Web,Viudo,100059.0,102135.0,1.0,3.0,1.0,3.0,794364.0,91.0,83.0,0.0,56.0
Presencial,Mujer,Ferias & Networking,Viudo,100795.0,102108.0,1.0,4.0,2.0,9.0,733657.0,91.0,74.0,0.0,54.0
Presencial,Mujer,Linkedin,Viudo,100527.0,102123.0,1.0,5.0,1.0,8.0,735117.0,91.0,83.0,0.0,53.0
Presencial,Hombre,Portal Web,Viudo,100034.0,102064.0,1.0,6.0,6.0,3.0,741552.0,91.0,77.0,0.0,49.0
Presencial,Hombre,Linkedin,Viudo,101683.0,102047.0,1.0,6.0,1.0,7.0,817068.0,91.0,63.0,0.0,50.0
Presencial,Mujer,Portal Web,Soltero,100640.0,102107.0,1.0,5.0,1.0,7.0,894597.0,91.0,77.0,0.0,56.0
Presencial,Hombre,Portal Web,Soltero,104008.0,102128.0,1.0,1.0,2.0,2.0,98612.0,91.0,84.0,1.0,19.0
Presencial,Hombre,Portal Web,Soltero,103078.0,102071.0,1.0,4.0,3.0,1.0,119666.0,91.0,81.0,0.0,18.0
Presencial,Mujer,Linkedin,Soltero,102595.0,102084.0,1.0,3.0,1.0,2.0,136848.0,91.0,76.0,0.0,19.0
Presencial,Hombre,Portal Web,Soltero,103147.0,102105.0,1.0,2.0,1.0,3.0,161881.0,91.0,71.0,0.0,21.0
Presencial,Mujer,Portal Web,Soltero,103372.0,102082.0,1.0,5.0,3.0,1.0,160345.0,91.0,79.0,0.0,20.0
Presencial,Mujer,Linkedin,Soltero,103548.0,102056.0,1.0,2.0,3.0,5.0,209017.0,91.0,76.0,1.0,19.0
Presencial,Hombre,Headhunter,Soltero,102399.0,102031.0,1.0,3.0,0.0,1.0,186105.0,91.0,68.0,0.0,16.0
Presencial,Hombre,Portal Web,Casado,103828.0,102028.0,1.0,6.0,2.0,1.0,201296.0,91.0,72.0,1.0,16.0
Presencial,Mujer,Portal Web,Soltero,103860.0,102106.0,1.0,1.0,3.0,1.0,189467.0,91.0,85.0,1.0,24.0
Presencial,Hombre,Ferias & Networking,Soltero,102295.0,102160.0,1.0,2.0,0.0,6.0,232115.0,91.0,75.0,0.0,28.0
Presencial,Mujer,Portal Web,Casado,102575.0,102022.0,1.0,2.0,1.0,1.0,205407.0,91.0,72.0,0.0,19.0
Presencial,Mujer,Headhunter,Casado,102284.0,102140.0,1.0,2.0,1.0,2.0,227160.0,91.0,70.0,0.0,30.0
Presencial,Mujer,Portal Web,Soltero,103694.0,102036.0,1.0,7.0,7.0,2.0,229146.0,91.0,76.0,1.0,19.0
Presencial,Hombre,Portal Web,Casado,103502.0,102063.0,1.0,2.0,2.0,8.0,246708.0,91.0,88.0,1.0,22.0
Presencial,Hombre,Portal Web,Soltero,102680.0,102017.0,1.0,2.0,1.0,5.0,251384.0,91.0,82.0,0.0,21.0
Presencial,Hombre,Ferias & Networking,Casado,103326.0,102107.0,1.0,3.0,1.0,6.0,270673.0,91.0,78.0,0.0,27.0
Presencial,Hombre,Referidos,Soltero,103015.0,102039.0,1.0,2.0,2.0,3.0,270272.0,91.0,71.0,0.0,22.0
Presencial,Mujer,Ferias & Networking,Casado,102368.0,102033.0,1.0,8.0,1.0,4.0,285996.0,91.0,76.0,0.0,23.0
Presencial,Hombre,Referidos,Casado,102240.0,102160.0,1.0,3.0,2.0,9.0,329478.0,91.0,79.0,0.0,33.0
Presencial,Mujer,Linkedin,Soltero,102247.0,102114.0,1.0,4.0,2.0,7.0,305127.0,91.0,78.0,0.0,29.0
Presencial,Mujer,Ferias & Networking,Casado,102275.0,102083.0,1.0,5.0,1.0,6.0,310677.0,91.0,77.0,0.0,28.0
Presencial,Hombre,Linkedin,Casado,102292.0,102057.0,1.0,2.0,1.0,2.0,305522.0,91.0,74.0,0.0,27.0
Presencial,Mujer,Portal Web,Soltero,103205.0,102118.0,1.0,4.0,8.0,3.0,345611.0,91.0,83.0,1.0,32.0
Presencial,Hombre,Portal Web,Soltero,102859.0,102105.0,1.0,3.0,1.0,8.0,332706.0,91.0,79.0,1.0,30.0
Presencial,Mujer,Portal Web,Casado,102568.0,102083.0,1.0,8.0,1.0,2.0,331299.0,91.0,81.0,0.0,27.0
Presencial,Hombre,Ferias & Networking,Casado,102421.0,102022.0,1.0,2.0,3.0,9.0,351060.0,91.0,64.0,0.0,26.0
Presencial,Hombre,Portal Web,Casado,103337.0,102120.0,1.0,2.0,5.0,6.0,388034.0,91.0,79.0,0.0,32.0
Presencial,Mujer,Portal Web,Soltero,104125.0,102156.0,1.0,2.0,2.0,7.0,385327.0,91.0,79.0,0.0,38.0
Presencial,Hombre,Linkedin,Soltero,102969.0,102101.0,1.0,2.0,3.0,2.0,390751.0,91.0,67.0,0.0,32.0
Presencial,Mujer,Ferias & Networking,Soltero,103564.0,102052.0,1.0,5.0,3.0,3.0,388523.0,91.0,66.0,0.0,31.0
Presencial,Hombre,Portal Web,Soltero,104155.0,102106.0,1.0,1.0,2.0,11.0,430872.0,91.0,67.0,1.0,37.0
Presencial,Mujer,Ferias & Networking,Casado,103260.0,102144.0,1.0,3.0,1.0,7.0,426682.0,91.0,69.0,0.0,39.0
Presencial,Mujer,Portal Web,Casado,102780.0,102050.0,1.0,2.0,10.0,7.0,425176.0,91.0,76.0,0.0,30.0
Presencial,Mujer,Headhunter,Viudo,102220.0,102125.0,1.0,2.0,1.0,8.0,466869.0,91.0,86.0,0.0,39.0
Presencial,Hombre,Portal Web,Casado,103748.0,102095.0,1.0,1.0,2.0,6.0,447505.0,91.0,77.0,1.0,36.0
Presencial,Mujer,Headhunter,Soltero,103207.0,102053.0,1.0,2.0,0.0,4.0,449338.0,91.0,75.0,0.0,32.0
Presencial,Mujer,Portal Web,Soltero,103149.0,102079.0,1.0,5.0,2.0,4.0,468737.0,91.0,78.0,0.0,37.0
Presencial,Hombre,Ferias & Networking,Casado,102178.0,102052.0,1.0,3.0,2.0,4.0,771108.0,91.0,80.0,0.0,35.0
Presencial,Hombre,Portal Web,Casado,102888.0,102058.0,1.0,2.0,9.0,5.0,849764.0,91.0,71.0,0.0,33.0
Presencial,Mujer,Referidos,Casado,103765.0,102051.0,1.0,2.0,2.0,9.0,831302.0,91.0,67.0,0.0,32.0
Presencial,Hombre,Referidos,Casado,103111.0,102012.0,1.0,5.0,5.0,5.0,469565.0,91.0,85.0,0.0,31.0
Presencial,Mujer,Ferias & Networking,Divorciado,103339.0,102122.0,1.0,5.0,1.0,13.0,771722.0,91.0,83.0,1.0,40.0
Presencial,Mujer,Portal Web,Casado,103226.0,102094.0,1.0,2.0,2.0,6.0,872150.0,91.0,71.0,1.0,39.0
Presencial,Mujer,Portal Web,Casado,103037.0,102102.0,1.0,3.0,1.0,12.0,510122.0,91.0,71.0,0.0,38.0
Presencial,Mujer,Portal Web,Soltero,103651.0,102080.0,1.0,1.0,2.0,6.0,492572.0,91.0,68.0,1.0,37.0
Presencial,Hombre,Referidos,Casado,103832.0,102079.0,1.0,3.0,3.0,4.0,504971.0,91.0,78.0,1.0,38.0
Presencial,Mujer,Portal Web,Soltero,103486.0,102077.0,1.0,3.0,0.0,11.0,378475.0,91.0,77.0,0.0,38.0
Presencial,Mujer,Portal Web,Divorciado,104079.0,102044.0,1.0,3.0,7.0,7.0,456680.0,91.0,69.0,1.0,36.0
Presencial,Mujer,Portal Web,Soltero,103208.0,102009.0,1.0,2.0,2.0,7.0,458830.0,91.0,82.0,1.0,35.0
Presencial,Mujer,Portal Web,Casado,103159.0,102118.0,1.0,6.0,0.0,6.0,274088.0,91.0,72.0,0.0,45.0
Presencial,Hombre,Referidos,Viudo,103299.0,102049.0,1.0,5.0,1.0,5.0,286537.0,91.0,76.0,0.0,39.0
Presencial,Hombre,Ferias & Networking,Soltero,103591.0,102041.0,1.0,2.0,5.0,11.0,291239.0,91.0,76.0,0.0,39.0
Presencial,Mujer,Portal Web,Casado,103803.0,102110.0,1.0,2.0,2.0,3.0,307789.0,91.0,84.0,0.0,45.0
Presencial,Hombre,Portal Web,Viudo,103935.0,102086.0,1.0,3.0,3.0,11.0,396764.0,91.0,71.0,0.0,44.0
Presencial,Hombre,Portal Web,Casado,103310.0,102075.0,1.0,4.0,2.0,9.0,301116.0,91.0,81.0,0.0,44.0
Presencial,Mujer,Referidos,Divorciado,103506.0,102047.0,1.0,2.0,1.0,4.0,300248.0,91.0,72.0,1.0,39.0
Presencial,Hombre,Ferias & Networking,Divorciado,103362.0,102153.0,1.0,2.0,1.0,13.0,795064.0,91.0,75.0,1.0,49.0
Presencial,Hombre,Linkedin,Viudo,103751.0,102116.0,1.0,1.0,0.0,5.0,311417.0,91.0,88.0,1.0,48.0
Presencial,Hombre,Portal Web,Soltero,102372.0,102134.0,1.0,2.0,3.0,14.0,376467.0,91.0,81.0,1.0,47.0
Presencial,Hombre,Portal Web,Casado,102470.0,102020.0,1.0,2.0,1.0,6.0,305345.0,91.0,68.0,0.0,39.0
Presencial,Mujer,Referidos,Soltero,102792.0,102062.0,1.0,2.0,2.0,15.0,640050.0,91.0,78.0,0.0,45.0
Presencial,Hombre,Linkedin,Viudo,103855.0,102118.0,1.0,2.0,2.0,10.0,662433.0,91.0,78.0,1.0,49.0
Presencial,Mujer,Referidos,Soltero,103650.0,102077.0,1.0,5.0,2.0,17.0,656611.0,91.0,84.0,0.0,47.0
Presencial,Mujer,Linkedin,Casado,102572.0,102063.0,1.0,2.0,1.0,8.0,880034.0,91.0,83.0,0.0,46.0
Presencial,Mujer,Linkedin,Viudo,102459.0,102014.0,1.0,3.0,7.0,8.0,776934.0,91.0,74.0,1.0,41.0
Presencial,Mujer,Referidos,Soltero,103449.0,102129.0,1.0,2.0,1.0,16.0,676389.0,91.0,75.0,0.0,52.0
Presencial,Mujer,Portal Web,Soltero,102933.0,102127.0,1.0,2.0,3.0,11.0,679286.0,91.0,72.0,1.0,51.0
Presencial,Hombre,Portal Web,Divorciado,103351.0,102103.0,1.0,5.0,2.0,3.0,678655.0,91.0,74.0,1.0,50.0
Presencial,Hombre,Referidos,Soltero,103671.0,102087.0,1.0,2.0,1.0,8.0,681260.0,91.0,75.0,0.0,47.0
Presencial,Mujer,Portal Web,Casado,102419.0,102030.0,1.0,4.0,1.0,15.0,698855.0,91.0,64.0,0.0,42.0
Presencial,Mujer,Portal Web,Viudo,103405.0,102129.0,1.0,3.0,3.0,16.0,702225.0,91.0,75.0,0.0,53.0
Presencial,Mujer,Portal Web,Viudo,103552.0,102101.0,1.0,4.0,1.0,14.0,696436.0,91.0,72.0,0.0,50.0
Presencial,Mujer,Linkedin,Divorciado,103921.0,102112.0,1.0,2.0,3.0,5.0,700479.0,91.0,91.0,1.0,49.0
Presencial,Hombre,Linkedin,Casado,102736.0,102054.0,1.0,3.0,1.0,9.0,701770.0,91.0,74.0,0.0,45.0
Presencial,Mujer,Portal Web,Casado,102776.0,102162.0,1.0,1.0,2.0,9.0,737883.0,91.0,84.0,0.0,54.0
Presencial,Hombre,Referidos,Viudo,103344.0,102014.0,1.0,2.0,2.0,17.0,738875.0,91.0,83.0,0.0,45.0
Presencial,Mujer,Ferias & Networking,Viudo,103204.0,102108.0,1.0,4.0,3.0,9.0,734855.0,91.0,74.0,0.0,54.0
Presencial,Mujer,Linkedin,Viudo,102822.0,102123.0,1.0,5.0,1.0,8.0,739054.0,91.0,83.0,0.0,53.0
Presencial,Hombre,Linkedin,Divorciado,102256.0,102103.0,1.0,6.0,3.0,14.0,733521.0,91.0,84.0,0.0,53.0
Presencial,Mujer,Portal Web,Divorciado,103317.0,102018.0,1.0,5.0,3.0,7.0,742244.0,91.0,76.0,0.0,46.0
Presencial,Hombre,Referidos,Casado,102482.0,102075.0,1.0,3.0,1.0,9.0,876655.0,91.0,76.0,0.0,51.0
Presencial,Hombre,Referidos,Casado,102183.0,102023.0,1.0,1.0,4.0,7.0,916044.0,91.0,84.0,0.0,50.0
Presencial,Hombre,Ferias & Networking,Soltero,100664.0,102061.0,1.0,2.0,2.0,1.0,97210.0,90.0,72.0,0.0,12.0
Presencial,Mujer,Portal Web,Casado,100698.0,102108.0,1.0,2.0,0.0,3.0,135335.0,90.0,67.0,0.0,18.0
Presencial,Mujer,Linkedin,Soltero,100553.0,102105.0,1.0,2.0,2.0,1.0,121503.0,90.0,69.0,1.0,18.0
Presencial,Mujer,Portal Web,Soltero,101900.0,102070.0,1.0,7.0,2.0,1.0,121978.0,90.0,81.0,0.0,17.0
Presencial,Mujer,Portal Web,Soltero,101506.0,102089.0,1.0,1.0,3.0,1.0,137138.0,90.0,75.0,0.0,19.0
Presencial,Hombre,Referidos,Soltero,101162.0,102081.0,1.0,3.0,2.0,3.0,138213.0,90.0,85.0,0.0,19.0
Presencial,Hombre,Portal Web,Soltero,100630.0,102077.0,1.0,2.0,1.0,3.0,158965.0,90.0,76.0,0.0,18.0
Presencial,Hombre,Portal Web,Casado,101470.0,102034.0,1.0,3.0,8.0,1.0,143033.0,90.0,71.0,0.0,13.0
Presencial,Hombre,Portal Web,Soltero,101292.0,102107.0,1.0,2.0,4.0,2.0,141123.0,90.0,80.0,1.0,22.0
Presencial,Hombre,Portal Web,Soltero,100911.0,102000.0,1.0,5.0,2.0,1.0,142847.0,90.0,76.0,0.0,14.0
Presencial,Mujer,Portal Web,Soltero,100401.0,102155.0,1.0,6.0,10.0,1.0,162933.0,90.0,74.0,1.0,26.0
Presencial,Mujer,Referidos,Soltero,100477.0,102140.0,1.0,2.0,1.0,3.0,167914.0,90.0,88.0,0.0,24.0
Presencial,Hombre,Referidos,Soltero,101243.0,102087.0,1.0,4.0,2.0,4.0,163897.0,90.0,82.0,0.0,19.0
Presencial,Hombre,Portal Web,Soltero,101298.0,102035.0,1.0,2.0,7.0,4.0,167057.0,90.0,69.0,0.0,15.0
Presencial,Hombre,Linkedin,Soltero,100644.0,102131.0,1.0,1.0,1.0,1.0,184112.0,90.0,79.0,1.0,24.0
Presencial,Hombre,Portal Web,Soltero,101584.0,102133.0,1.0,1.0,2.0,1.0,185154.0,90.0,75.0,0.0,26.0
Presencial,Hombre,Portal Web,Casado,100923.0,102059.0,1.0,2.0,2.0,1.0,186785.0,90.0,75.0,0.0,21.0
Presencial,Hombre,Linkedin,Soltero,100932.0,102130.0,1.0,1.0,3.0,5.0,206168.0,90.0,70.0,0.0,27.0
Presencial,Hombre,Linkedin,Soltero,100741.0,102075.0,1.0,2.0,2.0,4.0,210407.0,90.0,83.0,0.0,23.0
Presencial,Hombre,Ferias & Networking,Casado,100967.0,102137.0,1.0,3.0,0.0,1.0,245773.0,90.0,75.0,0.0,29.0
Presencial,Mujer,Portal Web,Soltero,102019.0,102059.0,2.0,3.0,7.0,4.0,488000.0,90.0,74.0,1.0,24.0
Presencial,Hombre,Ferias & Networking,Casado,101800.0,102129.0,1.0,2.0,3.0,8.0,245418.0,90.0,70.0,1.0,29.0
Presencial,Hombre,Linkedin,Soltero,101688.0,102153.0,1.0,3.0,2.0,2.0,270966.0,90.0,75.0,0.0,31.0
Presencial,Mujer,Ferias & Networking,Soltero,100935.0,102069.0,1.0,8.0,2.0,7.0,270496.0,90.0,63.0,0.0,24.0
Presencial,Hombre,Portal Web,Divorciado,102018.0,102052.0,2.0,6.0,5.0,3.0,692000.0,90.0,69.0,0.0,29.0
Presencial,Hombre,Referidos,Casado,100121.0,102160.0,1.0,3.0,1.0,9.0,329689.0,90.0,79.0,0.0,34.0
Presencial,Hombre,Portal Web,Soltero,100586.0,102105.0,1.0,3.0,1.0,8.0,328727.0,90.0,79.0,0.0,30.0
Presencial,Mujer,Referidos,Casado,101368.0,102105.0,1.0,1.0,2.0,5.0,346759.0,90.0,72.0,0.0,31.0
Presencial,Mujer,Portal Web,Casado,101058.0,102113.0,1.0,1.0,3.0,5.0,770169.0,90.0,72.0,1.0,35.0
Presencial,Mujer,Ferias & Networking,Casado,100894.0,102111.0,1.0,7.0,1.0,6.0,373104.0,90.0,80.0,0.0,33.0
Presencial,Hombre,Portal Web,Casado,101541.0,102120.0,1.0,2.0,5.0,6.0,390991.0,90.0,79.0,0.0,32.0
Presencial,Mujer,Ferias & Networking,Soltero,101522.0,102052.0,1.0,5.0,3.0,3.0,386292.0,90.0,66.0,0.0,31.0
Presencial,Mujer,Ferias & Networking,Soltero,100787.0,102147.0,1.0,5.0,2.0,7.0,409703.0,90.0,77.0,1.0,38.0
Presencial,Hombre,Referidos,Casado,101822.0,102110.0,1.0,3.0,1.0,11.0,409315.0,90.0,71.0,0.0,34.0
Presencial,Hombre,Portal Web,Divorciado,100227.0,102092.0,1.0,2.0,1.0,7.0,411375.0,90.0,66.0,1.0,33.0
Presencial,Mujer,Portal Web,Casado,100393.0,102069.0,1.0,2.0,4.0,11.0,409444.0,90.0,83.0,0.0,30.0
Presencial,Mujer,Linkedin,Soltero,102124.0,102018.0,2.0,3.0,2.0,4.0,947000.0,90.0,70.0,1.0,24.0
Presencial,Mujer,Referidos,Soltero,101456.0,102099.0,1.0,2.0,2.0,5.0,428884.0,90.0,70.0,0.0,35.0
Presencial,Mujer,Portal Web,Soltero,100852.0,102102.0,1.0,2.0,2.0,6.0,428108.0,90.0,77.0,0.0,34.0
Presencial,Hombre,Referidos,Casado,101894.0,102087.0,1.0,2.0,1.0,6.0,451526.0,90.0,67.0,0.0,34.0
Presencial,Mujer,Portal Web,Casado,101070.0,102122.0,1.0,2.0,11.0,4.0,469596.0,90.0,80.0,0.0,40.0
Presencial,Mujer,Linkedin,Casado,101324.0,102117.0,1.0,2.0,6.0,3.0,469407.0,90.0,68.0,0.0,40.0
Presencial,Mujer,Portal Web,Casado,100387.0,102124.0,1.0,5.0,3.0,3.0,467586.0,90.0,77.0,0.0,40.0
Presencial,Hombre,Portal Web,Divorciado,100762.0,102132.0,1.0,6.0,1.0,6.0,764422.0,90.0,68.0,0.0,39.0
Presencial,Hombre,Referidos,Casado,101165.0,102012.0,1.0,5.0,5.0,5.0,471539.0,90.0,85.0,0.0,31.0
Presencial,Mujer,Portal Web,Casado,101485.0,102094.0,1.0,2.0,3.0,6.0,869226.0,90.0,71.0,1.0,39.0
Presencial,Mujer,Portal Web,Casado,101380.0,102102.0,1.0,3.0,2.0,12.0,505069.0,90.0,71.0,0.0,38.0
Presencial,Mujer,Referidos,Soltero,100672.0,102091.0,1.0,1.0,1.0,13.0,244097.0,90.0,72.0,0.0,38.0
Presencial,Mujer,Portal Web,Soltero,100551.0,102080.0,1.0,1.0,1.0,6.0,490193.0,90.0,68.0,1.0,37.0
Presencial,Mujer,Linkedin,Soltero,102008.0,102109.0,2.0,4.0,1.0,7.0,405435.0,90.0,82.0,1.0,40.0
Presencial,Hombre,Portal Web,Casado,100002.0,102107.0,1.0,2.0,9.0,9.0,255791.0,90.0,70.0,1.0,41.0
Presencial,Hombre,Portal Web,Casado,100868.0,102033.0,1.0,2.0,3.0,10.0,260007.0,90.0,75.0,0.0,36.0
Presencial,Hombre,Portal Web,Viudo,102134.0,101995.0,2.0,2.0,2.0,5.0,1358450.0,90.0,69.0,0.0,31.0
Presencial,Mujer,Portal Web,Casado,100178.0,102135.0,1.0,0.0,2.0,10.0,443717.0,90.0,71.0,0.0,46.0
Presencial,Mujer,Linkedin,Divorciado,101103.0,102075.0,1.0,3.0,8.0,11.0,282393.0,90.0,77.0,1.0,40.0
Presencial,Hombre,Linkedin,Casado,100112.0,102152.0,1.0,1.0,2.0,4.0,406838.0,90.0,70.0,0.0,46.0
Presencial,Mujer,Ferias & Networking,Divorciado,100761.0,102115.0,1.0,2.0,2.0,14.0,291440.0,90.0,80.0,0.0,46.0
Presencial,Hombre,Referidos,Viudo,100781.0,102049.0,1.0,5.0,0.0,5.0,289873.0,90.0,76.0,0.0,39.0
Presencial,Hombre,Linkedin,Soltero,100407.0,102041.0,1.0,2.0,5.0,11.0,285527.0,90.0,76.0,1.0,39.0
Presencial,Mujer,Referidos,Divorciado,100169.0,102047.0,1.0,2.0,1.0,4.0,297118.0,90.0,72.0,1.0,39.0
Presencial,Hombre,Portal Web,Soltero,101083.0,102018.0,1.0,2.0,3.0,9.0,288932.0,90.0,74.0,0.0,37.0
Presencial,Hombre,Portal Web,Divorciado,100001.0,102006.0,1.0,2.0,1.0,5.0,292094.0,90.0,66.0,0.0,37.0
Presencial,Mujer,Ferias & Networking,Soltero,101182.0,102131.0,1.0,3.0,1.0,9.0,406305.0,90.0,75.0,1.0,45.0
Presencial,Mujer,Portal Web,Viudo,100753.0,102081.0,1.0,3.0,2.0,7.0,299027.0,90.0,85.0,0.0,43.0
Presencial,Mujer,Portal Web,Divorciado,101199.0,102025.0,1.0,3.0,0.0,5.0,298155.0,90.0,81.0,0.0,39.0
Presencial,Hombre,Referidos,Casado,102009.0,102014.0,2.0,2.0,2.0,9.0,1461470.0,90.0,73.0,0.0,44.0
Presencial,Mujer,Linkedin,Soltero,102096.0,102003.0,2.0,5.0,8.0,13.0,1461470.0,90.0,74.0,1.0,43.0
Presencial,Hombre,Linkedin,Viudo,101564.0,102116.0,1.0,1.0,0.0,5.0,303640.0,90.0,88.0,0.0,48.0
Presencial,Hombre,Portal Web,Soltero,100731.0,102134.0,1.0,2.0,2.0,14.0,378242.0,90.0,81.0,0.0,47.0
Presencial,Hombre,Headhunter,Soltero,100629.0,102053.0,1.0,2.0,1.0,13.0,312419.0,90.0,69.0,0.0,41.0
Presencial,Mujer,Linkedin,Soltero,102050.0,101991.0,2.0,4.0,0.0,11.0,1512980.0,90.0,88.0,0.0,40.0
Presencial,Hombre,Ferias & Networking,Viudo,100584.0,102069.0,1.0,2.0,2.0,6.0,639377.0,90.0,80.0,0.0,43.0
Presencial,Hombre,Linkedin,Casado,102034.0,101986.0,2.0,8.0,7.0,5.0,1564490.0,90.0,70.0,1.0,35.0
Presencial,Hombre,Ferias & Networking,Soltero,101532.0,102113.0,1.0,5.0,3.0,12.0,879581.0,90.0,80.0,0.0,50.0
Presencial,Mujer,Ferias & Networking,Soltero,100291.0,102077.0,1.0,5.0,1.0,17.0,655443.0,90.0,84.0,0.0,47.0
Presencial,Mujer,Portal Web,Soltero,101573.0,102064.0,1.0,3.0,3.0,17.0,676147.0,90.0,73.0,1.0,45.0
Presencial,Mujer,Portal Web,Divorciado,100690.0,102147.0,1.0,1.0,7.0,17.0,677426.0,90.0,77.0,1.0,52.0
Presencial,Mujer,Referidos,Soltero,101123.0,102129.0,1.0,2.0,2.0,16.0,675656.0,90.0,75.0,0.0,52.0
Presencial,Mujer,Portal Web,Soltero,100959.0,102127.0,1.0,2.0,4.0,11.0,677936.0,90.0,72.0,1.0,51.0
Presencial,Hombre,Linkedin,Soltero,100576.0,102130.0,1.0,2.0,1.0,13.0,881136.0,90.0,68.0,0.0,50.0
Presencial,Hombre,Portal Web,Casado,101278.0,102043.0,1.0,2.0,5.0,4.0,674828.0,90.0,67.0,0.0,44.0
Presencial,Mujer,Portal Web,Soltero,100296.0,102056.0,1.0,1.0,7.0,21.0,854704.0,90.0,78.0,1.0,43.0
Presencial,Hombre,Portal Web,Casado,100189.0,102147.0,1.0,2.0,6.0,10.0,796140.0,90.0,80.0,0.0,54.0
Presencial,Mujer,Referidos,Viudo,102030.0,101979.0,2.0,6.0,0.0,14.0,1616000.0,90.0,76.0,0.0,42.0
Presencial,Mujer,Portal Web,Divorciado,102067.0,102021.0,2.0,1.0,1.0,5.0,1616000.0,90.0,70.0,0.0,47.0
Presencial,Hombre,Portal Web,Divorciado,101359.0,102058.0,1.0,7.0,1.0,17.0,840151.0,90.0,67.0,0.0,47.0
Presencial,Mujer,Portal Web,Viudo,101527.0,102044.0,1.0,2.0,10.0,8.0,736114.0,90.0,78.0,1.0,45.0
Presencial,Hombre,Linkedin,Soltero,101991.0,102164.0,1.0,1.0,1.0,5.0,741910.0,90.0,65.0,0.0,56.0
Presencial,Mujer,Portal Web,Divorciado,101687.0,102107.0,1.0,5.0,0.0,3.0,733602.0,90.0,85.0,0.0,51.0
Presencial,Mujer,Linkedin,Divorciado,100098.0,102097.0,1.0,2.0,0.0,5.0,742158.0,90.0,82.0,0.0,50.0
Presencial,Mujer,Portal Web,Divorciado,101286.0,102133.0,1.0,2.0,9.0,9.0,820441.0,90.0,76.0,0.0,56.0
Presencial,Hombre,Portal Web,Viudo,102122.0,102028.0,2.0,2.0,4.0,6.0,1616000.0,90.0,66.0,1.0,49.0
Presencial,Hombre,Ferias & Networking,Soltero,102000.0,102039.0,2.0,2.0,0.0,7.0,1616000.0,90.0,70.0,0.0,54.0
Presencial,Hombre,Portal Web,Soltero,102005.0,102002.0,2.0,3.0,2.0,15.0,1616000.0,90.0,65.0,1.0,48.0
Presencial,Hombre,Referidos,Casado,101935.0,102075.0,1.0,3.0,1.0,9.0,877784.0,90.0,76.0,0.0,51.0
Presencial,Hombre,Portal Web,Casado,102103.0,102017.0,2.0,2.0,6.0,3.0,1616000.0,90.0,74.0,0.0,45.0
Presencial,Hombre,Linkedin,Casado,101919.0,102023.0,1.0,1.0,3.0,7.0,916397.0,90.0,84.0,0.0,50.0
Presencial,Hombre,Portal Web,Viudo,102165.0,102054.0,2.0,2.0,2.0,10.0,1616000.0,90.0,82.0,1.0,61.0
Presencial,Hombre,Portal Web,Viudo,102025.0,102041.0,2.0,2.0,0.0,9.0,1616000.0,90.0,81.0,0.0,57.0
Presencial,Hombre,Referidos,Soltero,103475.0,102132.0,1.0,2.0,1.0,1.0,78999.0,90.0,74.0,0.0,20.0
Presencial,Hombre,Linkedin,Soltero,102551.0,102031.0,1.0,2.0,1.0,1.0,81129.0,90.0,69.0,0.0,12.0
Presencial,Mujer,Linkedin,Soltero,103018.0,102146.0,1.0,2.0,2.0,1.0,100863.0,90.0,81.0,0.0,20.0
Presencial,Mujer,Ferias & Networking,Soltero,102745.0,102116.0,1.0,6.0,2.0,1.0,119422.0,90.0,67.0,0.0,19.0
Presencial,Mujer,Portal Web,Soltero,102354.0,102080.0,1.0,3.0,2.0,1.0,98362.0,90.0,72.0,0.0,17.0
Presencial,Mujer,Referidos,Soltero,102518.0,102080.0,1.0,5.0,3.0,3.0,139074.0,90.0,79.0,0.0,19.0
Presencial,Mujer,Portal Web,Soltero,104153.0,102089.0,1.0,1.0,2.0,1.0,143283.0,90.0,75.0,1.0,19.0
Presencial,Hombre,Referidos,Soltero,103466.0,102081.0,1.0,3.0,3.0,3.0,141146.0,90.0,85.0,1.0,19.0
Presencial,Mujer,Linkedin,Casado,102262.0,102108.0,1.0,2.0,1.0,3.0,143219.0,90.0,67.0,0.0,19.0
Presencial,Hombre,Portal Web,Soltero,104134.0,102077.0,1.0,2.0,1.0,3.0,157354.0,90.0,76.0,0.0,18.0
Presencial,Hombre,Referidos,Soltero,102191.0,102052.0,1.0,1.0,1.0,3.0,135470.0,90.0,83.0,0.0,14.0
Presencial,Hombre,Ferias & Networking,Soltero,102868.0,102135.0,1.0,5.0,2.0,3.0,144197.0,90.0,75.0,0.0,23.0
